product,horizon,estimate,std_error,conf_low,conf_high,spec
consumo_tarj_rot,0,0.18861347328541928,0.12425281430016502,-0.05492204274290416,0.4321489893137427,macro
consumo_tarj_rot,1,0.3942047371181324,0.23643168270833234,-0.06920136099019897,0.8576108352264638,macro
consumo_tarj_rot,2,0.7519194627700602,0.2423324568058148,0.27694784743066314,1.2268910781094573,macro
consumo_tarj_rot,3,1.0541296363911374,0.22765773569996506,0.6079204744192059,1.500338798363069,macro
consumo_tarj_rot,4,1.1661344030483622,0.31504595130674523,0.5486443384871416,1.783624467609583,macro
consumo_tarj_rot,5,1.5725402770800923,0.28007455973319695,1.0235941400030262,2.1214864141571583,macro
consumo_tarj_rot,6,1.6935183038795356,0.31647884154330697,1.073219774454654,2.313816833304417,macro
consumo_tarj_rot,7,1.814493734063444,0.35098805201157873,1.1265571521207496,2.502430316006138,macro
consumo_tarj_rot,8,1.9671881776684832,0.3772451084824778,1.2277877650428266,2.70658859029414,macro
consumo_tarj_rot,9,2.1975178992110114,0.39539375324400494,1.4225461428527617,2.972489655569261,macro
consumo_tarj_rot,10,2.351856783896904,0.42150718707631357,1.5257026972273295,3.1780108705664785,macro
consumo_tarj_rot,11,2.5059117694952797,0.4178945098442958,1.6868385302004598,3.3249850087900996,macro
consumo_tarj_rot,12,2.4953358456651338,0.40018089235876986,1.7109812966419449,3.2796903946883225,macro
consumo_total,0,0.28115566935647557,0.10356939834055184,0.07815964860899396,0.4841516901039572,macro
consumo_total,1,0.8761875065466189,0.1505252348196108,0.5811580463001818,1.171216966793056,macro
consumo_total,2,1.413088225401208,0.25894487549656736,0.905556269427936,1.92062018137448,macro
consumo_total,3,1.7572001567067488,0.31657647451005444,1.1367102666670421,2.3776900467464555,macro
consumo_total,4,1.8495607525927809,0.31586626584278776,1.230462871540917,2.4686586336446448,macro
consumo_total,5,2.307531550425955,0.38298274306007196,1.556885374028214,3.058177726823696,macro
consumo_total,6,2.6903019520339044,0.5059635673230184,1.6986133600807884,3.6819905439870206,macro
consumo_total,7,2.511058601540946,0.5207398283400373,1.4904085379944731,3.531708665087419,macro
consumo_total,8,2.4027643042349016,0.4029644603879209,1.6129539618745767,3.1925746465952267,macro
consumo_total,9,2.5648526629718513,0.374896243334181,1.8300560260368566,3.299649299906846,macro
consumo_total,10,2.4963300799826835,0.30604748680654165,1.896477005841862,3.096183154123505,macro
consumo_total,11,2.294178997027233,0.28331795407785887,1.7388758070346295,2.849482187019836,macro
consumo_total,12,2.2465644379917604,0.2908216695712884,1.6765539656320352,2.816574910351486,macro
vivienda_uf,0,0.03038901067742375,0.031324119832409444,-0.031006264194098757,0.09178428554894626,macro
vivienda_uf,1,0.14122508847391882,0.07570434763832116,-0.007155432897190672,0.2896056098450283,macro
vivienda_uf,2,0.18259203116256773,0.11424217367174043,-0.041322629234043506,0.40650669155917896,macro
vivienda_uf,3,0.1843781406370332,0.11078128895882278,-0.03275318572225944,0.40150946699632584,macro
vivienda_uf,4,0.20590281887953943,0.09481563782270676,0.020064168747034178,0.39174146901204465,macro
vivienda_uf,5,0.23275216639843402,0.09307198622373475,0.05033107339991391,0.41517325939695415,macro
vivienda_uf,6,0.23931166179184918,0.08990345396067795,0.06310089202892041,0.41552243155477797,macro
vivienda_uf,7,0.2051837762858282,0.09572692826946706,0.01755899687767276,0.39280855569398365,macro
vivienda_uf,8,0.21588298795601513,0.11004344878737507,1.9782833275999723e-4,0.43156814757927026,macro
vivienda_uf,9,0.22439716882169253,0.11583094160447716,-0.0026314767230826985,0.4514258143664678,macro
vivienda_uf,10,0.2239003742184323,0.11494367122796768,-0.0013892213883843485,0.44918996982524895,macro
vivienda_uf,11,0.20722441932528354,0.11628940518832855,-0.0207028148438404,0.4351516534944075,macro
vivienda_uf,12,0.24167799816646907,0.12202298162582823,0.002512954179845761,0.48084304215309237,macro
